Id,SalePrice
1461,122325.375
1462,161331.6
1463,182951.27
1464,191583.1
1465,189602.78
1466,171091.27
1467,166940.73
1468,162989.89
1469,186235.44
1470,121541.73
1471,197920.97
1472,95894.836
1473,97795.445
1474,153063.67
1475,119871.31
1476,406428.16
1477,253267.0
1478,290181.2
1479,273619.9
1480,504424.78
1481,325351.7
1482,204349.4
1483,171626.14
1484,167309.23
1485,176575.52
1486,196126.19
1487,346229.8
1488,240289.89
1489,210468.56
1490,218395.47
1491,192348.53
1492,89610.95
1493,183720.92
1494,303048.28
1495,295147.78
1496,235295.08
1497,183755.27
1498,162763.72
1499,155864.53
1500,149428.12
1501,175869.83
1502,147411.84
1503,308491.53
1504,247116.62
1505,225378.4
1506,178219.1
1507,242246.12
1508,199533.42
1509,162659.9
1510,144485.78
1511,147652.72
1512,168894.9
1513,141765.9
1514,162320.08
1515,194506.97
1516,155930.25
1517,164156.58
1518,135556.22
1519,217381.44
1520,134426.67
1521,136420.61
1522,172381.69
1523,112582.2
1524,121347.96
1525,123087.664
1526,119120.66
1527,100367.48
1528,128929.75
1529,152469.98
1530,173355.36
1531,100863.664
1532,91963.62
1533,148813.62
1534,125732.58
1535,147940.55
1536,108426.68
1537,69614.04
1538,158121.84
1539,197835.67
1540,91615.21
1541,141361.55
1542,138867.78
1543,219470.75
1544,77707.82
1545,107621.06
1546,130704.08
1547,134896.84
1548,136003.88
1549,108324.36
1550,140809.89
1551,115352.43
1552,138366.1
1553,156846.89
1554,119397.03
1555,165097.02
1556,82870.42
1557,109989.84
1558,97091.59
1559,70503.19
1560,129133.9
1561,138344.72
1562,130732.13
1563,120198.83
1564,151429.67
1565,148993.11
1566,244006.2
1567,75644.22
1568,224001.66
1569,128100.375
1570,137766.6
1571,119140.875
1572,145874.48
1573,250936.11
1574,117289.62
1575,228039.25
1576,227239.47
1577,196462.4
1578,154094.48
1579,141374.23
1580,193920.75
1581,154386.33
1582,126977.84
1583,320751.44
1584,226061.66
1585,142212.08
1586,69151.91
1587,99263.92
1588,154589.06
1589,90872.52
1590,130113.83
1591,95618.77
1592,109285.22
1593,126128.414
1594,125997.85
1595,115216.21
1596,245039.72
1597,188313.95
1598,208015.12
1599,186571.23
1600,184344.33
1601,62735.85
1602,119255.46
1603,74979.77
1604,251022.05
1605,250064.38
1606,163796.6
1607,171996.45
1608,217282.98
1609,195870.86
1610,146369.61
1611,141197.58
1612,167419.2
1613,161610.94
1614,125896.96
1615,79024.35
1616,68754.33
1617,90910.92
1618,124575.06
1619,141163.52
1620,164749.27
1621,135448.58
1622,139186.12
1623,285695.4
1624,211712.66
1625,126058.07
1626,163212.17
1627,185338.9
1628,265552.75
1629,177907.31
1630,353881.1
1631,206374.88
1632,231833.45
1633,164895.92
1634,191254.86
1635,178992.75
1636,155120.42
1637,192481.75
1638,201576.69
1639,182819.06
1640,252473.84
1641,178449.2
1642,222822.14
1643,223995.45
1644,233417.9
1645,193464.3
1646,159211.17
1647,163164.39
1648,131878.3
1649,136393.28
1650,113889.2
1651,119711.15
1652,100147.19
1653,95039.56
1654,152280.05
1655,143981.52
1656,146199.95
1657,152585.19
1658,151562.44
1659,122128.38
1660,158103.14
1661,450294.44
1662,417654.56
1663,399534.5
1664,303290.28
1665,305111.0
1666,334869.28
1667,339832.1
1668,330495.12
1669,304152.84
1670,363296.25
1671,250775.11
1672,455498.12
1673,303301.25
1674,249907.52
1675,180275.7
1676,183403.02
1677,214034.7
1678,464036.62
1679,382237.06
1680,324636.34
1681,257090.58
1682,325336.5
1683,173914.56
1684,176317.55
1685,172555.88
1686,168569.86
1687,165145.05
1688,193150.53
1689,200306.92
1690,198170.86
1691,182291.72
1692,268127.28
1693,166149.12
1694,180686.9
1695,163788.16
1696,280767.62
1697,164422.47
1698,364460.5
1699,313599.8
1700,241011.22
1701,260239.45
1702,245096.52
1703,256185.73
1704,283759.06
1705,235260.97
1706,426445.66
1707,221122.28
1708,197505.02
1709,290520.4
1710,224209.39
1711,258047.83
1712,268532.62
1713,283963.75
1714,219387.05
1715,208452.4
1716,188387.97
1717,179347.47
1718,139579.06
1719,200611.47
1720,246180.9
1721,174120.19
1722,129277.2
1723,153468.7
1724,216191.62
1725,237800.23
1726,186418.47
1727,158959.94
1728,173252.39
1729,156719.34
1730,155960.3
1731,121844.29
1732,131124.83
1733,118397.39
1734,120925.945
1735,137018.42
1736,116724.87
1737,327608.4
1738,215615.72
1739,254346.31
1740,216515.56
1741,199575.28
1742,174479.39
1743,175274.6
1744,303499.75
1745,217583.86
1746,189633.34
1747,214206.23
1748,222567.92
1749,148608.27
1750,127521.39
1751,239404.22
1752,121380.95
1753,146127.89
1754,188662.69
1755,168902.64
1756,122513.11
1757,122560.79
1758,143455.75
1759,160107.55
1760,166843.97
1761,140914.81
1762,173539.62
1763,176031.77
1764,115356.17
1765,136978.45
1766,177656.89
1767,208010.95
1768,150849.08
1769,179970.97
1770,151180.47
1771,124306.14
1772,133363.12
1773,123773.46
1774,140635.44
1775,140756.6
1776,127458.9
1777,109778.266
1778,145215.58
1779,111907.38
1780,176331.0
1781,130484.76
1782,92773.6
1783,143156.84
1784,109509.22
1785,117824.39
1786,148154.44
1787,161578.89
1788,52843.844
1789,99625.83
1790,80964.375
1791,181154.31
1792,150996.17
1793,125361.88
1794,154024.84
1795,138050.69
1796,125444.164
1797,107421.21
1798,123487.78
1799,112130.125
1800,130676.164
1801,126658.67
1802,132441.56
1803,149968.34
1804,141702.64
1805,139589.44
1806,118937.21
1807,121081.39
1808,125499.09
1809,122759.77
1810,147080.3
1811,90983.69
1812,96829.445
1813,123410.9
1814,99135.35
1815,50431.21
1816,99966.836
1817,117258.19
1818,143765.14
1819,129174.914
1820,55512.223
1821,110303.19
1822,154230.05
1823,42432.04
1824,135998.17
1825,136988.25
1826,106800.04
1827,100114.52
1828,135811.4
1829,110380.64
1830,137829.16
1831,153643.11
1832,86981.21
1833,137437.61
1834,124278.99
1835,130999.336
1836,128066.17
1837,85587.28
1838,124329.375
1839,87155.914
1840,157623.64
1841,144218.98
1842,76167.016
1843,128608.62
1844,139798.73
1845,134977.14
1846,158169.2
1847,153953.03
1848,53297.13
1849,109827.375
1850,124183.86
1851,158892.03
1852,127064.45
1853,139360.92
1854,179461.42
1855,139287.58
1856,226027.17
1857,160851.97
1858,137015.16
1859,121908.56
1860,152190.62
1861,120408.09
1862,298802.7
1863,285933.9
1864,285933.9
1865,355252.94
1866,346288.56
1867,246262.62
1868,292752.9
1869,201294.1
1870,232117.73
1871,261283.92
1872,172766.16
1873,236061.95
1874,139337.53
1875,199406.92
1876,188916.73
1877,213462.5
1878,200436.1
1879,130654.73
1880,134042.11
1881,241611.4
1882,251089.8
1883,190895.52
1884,200129.92
1885,257559.55
1886,303949.0
1887,212760.72
1888,275589.53
1889,163093.45
1890,121363.82
1891,136294.47
1892,106440.8
1893,125573.195
1894,129350.336
1895,139461.7
1896,126069.61
1897,111957.984
1898,111817.34
1899,161868.22
1900,150451.97
1901,173522.9
1902,144132.9
1903,215056.92
1904,146482.86
1905,196394.78
1906,138187.14
1907,197554.38
1908,112855.78
1909,138410.31
1910,120807.22
1911,203253.42
1912,312624.84
1913,148577.23
1914,51820.445
1915,306355.12
1916,67149.055
1917,263664.4
1918,140756.19
1919,159033.02
1920,142105.92
1921,455256.22
1922,329495.9
1923,209511.1
1924,216909.89
1925,202176.4
1926,402081.75
1927,136264.7
1928,147690.75
1929,121919.96
1930,127049.914
1931,139060.75
1932,139055.17
1933,182143.31
1934,178376.55
1935,168736.0
1936,183477.72
1937,180307.0
1938,169387.05
1939,238314.69
1940,185286.06
1941,169315.17
1942,179672.56
1943,208516.23
1944,368258.3
1945,397764.78
1946,139242.42
1947,316009.38
1948,173023.88
1949,242291.4
1950,185817.11
1951,265731.6
1952,212738.0
1953,168458.0
1954,182469.47
1955,130939.38
1956,292786.12
1957,151833.12
1958,319415.0
1959,140447.11
1960,120807.22
1961,123129.23
1962,99836.59
1963,105045.72
1964,106355.56
1965,138015.4
1966,132071.23
1967,279238.6
1968,425083.38
1969,413434.47
1970,452074.97
1971,463481.56
1972,394039.75
1973,258616.44
1974,325445.72
1975,326174.38
1976,277809.53
1977,369422.62
1978,371097.4
1979,330702.25
1980,198525.34
1981,355194.7
1982,218190.0
1983,204183.05
1984,166600.38
1985,225423.56
1986,225782.0
1987,181894.2
1988,175000.33
1989,192704.9
1990,215145.75
1991,226503.84
1992,213652.73
1993,169951.92
1994,234220.44
1995,187520.23
1996,246925.56
1997,318257.12
1998,340560.78
1999,254758.03
2000,315864.75
2001,262654.5
2002,253252.52
2003,253926.28
2004,263799.22
2005,226991.03
2006,222615.47
2007,252701.23
2008,218286.58
2009,191576.88
2010,197226.64
2011,140389.53
2012,180163.98
2013,183246.38
2014,182607.17
2015,208754.0
2016,191110.47
2017,200559.23
2018,116839.14
2019,132889.06
2020,103758.34
2021,111883.91
2022,177682.47
2023,145460.22
2024,243375.92
2025,354102.22
2026,175503.4
2027,152941.69
2028,153373.02
2029,167605.0
2030,274009.25
2031,243669.94
2032,266491.44
2033,270300.1
2034,162289.28
2035,209834.44
2036,198808.78
2037,198359.56
2038,274465.34
2039,238237.42
2040,289324.0
2041,297178.28
2042,201421.61
2043,164648.27
2044,161283.9
2045,214467.88
2046,143952.4
2047,146981.02
2048,143629.05
2049,137828.62
2050,188451.75
2051,108636.28
2052,128853.54
2053,147863.67
2054,79935.83
2055,160612.08
2056,139377.14
2057,115294.69
2058,229452.86
2059,133435.0
2060,167264.4
2061,185478.4
