Id,SalePrice
1461,127740.91714669776
1462,154653.32777777777
1463,178132.6068568282
1464,184428.75727197944
1465,196738.34547619044
1466,183805.7383338448
1467,171935.9878095238
1468,176006.874393548
1469,180226.86413015876
1470,125713.85910006902
1471,203487.53735470082
1472,95328.59133333333
1473,100047.33044444445
1474,152422.49991167965
1475,127555.9613531746
1476,379227.978
1477,251143.866
1478,301378.356
1479,276351.374
1480,463757.568
1481,304222.272
1482,209213.1948333333
1483,182755.334017501
1484,173095.7373095238
1485,174794.97842857143
1486,199208.7881737901
1487,324213.25
1488,234103.98
1489,207973.80994871794
1490,212021.83796078435
1491,191939.1850969786
1492,98925.47704761905
1493,178505.68762962965
1494,301149.034
1495,291422.768
1496,228160.238
1497,190401.75195238096
1498,156602.418
1499,154267.066
1500,161669.60057142857
1501,174049.27342612942
1502,160610.09894871796
1503,284666.644
1504,229135.86110622712
1505,215446.65066666665
1506,180856.31344206774
1507,238635.416
1508,192195.70458333334
1509,161603.3875296468
1510,150901.31171306473
1511,151306.7651575092
1512,170077.46308895407
1513,152176.59063361082
1514,156571.08584615384
1515,199130.138625
1516,160026.87105220268
1517,151754.81916666665
1518,133996.09104466502
1519,224435.69511229947
1520,138872.92619616498
1521,144242.77347832723
1522,162846.91651695527
1523,116715.81777695398
1524,121541.7077752033
1525,125927.41016053034
1526,128664.8423507375
1527,108324.83455554457
1528,126245.65216888372
1529,142216.91153746253
1530,165772.91298549785
1531,134730.2195238095
1532,107241.10885714287
1533,146851.68458333332
1534,116508.15710464897
1535,151816.30163608855
1536,120044.54935453577
1537,93406.056
1538,166638.16728
1539,223428.62
1540,124297.68666666668
1541,146717.20159477126
1542,140050.79684615385
1543,194312.304
1544,83410.964
1545,104230.79869966379
1546,125727.84763004309
1547,135946.3620205128
1548,131417.021481203
1549,116679.28118487395
1550,139532.37540585984
1551,119848.15715789473
1552,145325.40045045048
1553,145473.602
1554,115510.41666666666
1555,165799.68633333335
1556,99840.452
1557,121687.26455555555
1558,95693.97266666667
1559,120911.198
1560,146295.04285714286
1561,158201.25296969694
1562,127006.85245973893
1563,125322.88672965481
1564,161214.76133333336
1565,155150.6782962963
1566,226887.212
1567,86088.852
1568,222739.68342857144
1569,147070.28794871795
1570,133796.24667965368
1571,129531.68937728938
1572,143530.09410841612
1573,235133.162
1574,127873.64723809523
1575,216284.206
1576,228305.9737151703
1577,204371.97048205126
1578,152143.7560611937
1579,141464.66212801234
1580,189786.49877047373
1581,140667.88966666666
1582,128185.7448355631
1583,325997.492
1584,239190.41133333335
1585,140269.55327380955
1586,76872.734
1587,106667.90081641258
1588,148324.02462271065
1589,102348.99733333335
1590,134094.8713105339
1591,105185.68631313131
1592,125155.148
1593,122005.57572795832
1594,141137.075
1595,129337.5995238095
1596,227691.816
1597,170649.25382934714
1598,188085.302
1599,190243.948
1600,186009.56990476188
1601,80929.202
1602,114448.46517701863
1603,98267.5508611111
1604,281319.488
1605,253010.53685714287
1606,168273.39904184703
1607,175374.46466666667
1608,214766.1571965812
1609,198546.9091153846
1610,165199.6350120459
1611,149664.53708273207
1612,175296.38328571426
1613,171228.29120238096
1614,120702.60333333335
1615,88062.69
1616,83906.882
1617,88898.8315
1618,125138.73879524019
1619,135708.7841862745
1620,172698.94666666668
1621,145038.5676984127
1622,144594.91660266256
1623,284857.028
1624,218256.8409435065
1625,131187.38662437565
1626,170713.77767021404
1627,186757.41185210625
1628,273792.536
1629,176680.49787445887
1630,346927.582
1631,212557.92529273508
1632,245926.798
1633,171735.162
1634,185055.51191566492
1635,179393.50018993692
1636,164615.52952208734
1637,184366.95092664091
1638,207327.96933333334
1639,181887.2987427711
1640,241364.53914285713
1641,179301.6511038895
1642,224361.12980952382
1643,226509.15842285717
1644,225703.5963028938
1645,184562.766
1646,155784.65431491382
1647,160813.03833766238
1648,140295.0025357143
1649,138658.16825120634
1650,122612.23853699467
1651,122532.04362349675
1652,93967.41377777778
1653,97645.65933333333
1654,154408.8515357143
1655,148626.77742857143
1656,148476.73733144507
1657,153656.2622857143
1658,156500.89327307287
1659,135032.94470274172
1660,151741.09138461537
1661,434521.944
1662,371054.892
1663,364874.736
1664,453998.544
1665,306561.022
1666,332372.206
1667,355446.746
1668,327253.542
1669,300115.55
1670,338287.134
1671,261949.28
1672,473511.086
1673,299541.778
1674,249243.056
1675,193556.59445787547
1676,195432.918
1677,212951.80337984496
1678,463497.668
1679,382887.26
1680,320229.136
1681,259409.45271317827
1682,308928.342
1683,190792.85974672646
1684,172593.5819120879
1685,174528.1490885984
1686,170318.45824331552
1687,169235.41761333332
1688,188468.19204114756
1689,190622.49980367644
1690,184559.37134523812
1691,175912.69333333333
1692,269711.632
1693,170586.255
1694,183587.13116467049
1695,171461.99487459188
1696,273380.93
1697,171642.382947421
1698,336851.62
1699,330766.948
1700,246777.358
1701,258749.296
1702,254067.062
1703,252777.118
1704,290456.5788571429
1705,232258.57966666666
1706,444037.8
1707,220417.34595238094
1708,216481.3422026144
1709,268454.364
1710,223365.1312153846
1711,272537.796
1712,248669.184
1713,262271.2908571429
1714,218879.43476078435
1715,202216.13011217886
1716,177361.7788871573
1717,163518.1795840826
1718,134648.2060079365
1719,204624.26429984052
1720,247680.588
1721,163924.02884126987
1722,126529.34031746033
1723,155856.60552380956
1724,210608.62333333335
1725,229833.50666666665
1726,192660.66522105265
1727,177261.18799709
1728,184789.97869668994
1729,164313.53378528138
1730,161766.278
1731,124809.0207702177
1732,132353.69129213365
1733,125597.09688489532
1734,131241.91904463313
1735,132747.31176726017
1736,117600.42859021963
1737,338425.172
1738,215269.42175438598
1739,283084.108
1740,209689.1303137255
1741,188308.746
1742,172252.3479047619
1743,174581.2732222222
1744,296346.524
1745,222697.54314285715
1746,246847.504
1747,216879.076
1748,214716.81266666666
1749,162215.66698717952
1750,146299.3989049529
1751,223091.946
1752,123138.91187663785
1753,147356.1415391705
1754,203929.27044444447
1755,168849.52461772485
1756,123336.03217467581
1757,119448.41421746243
1758,149188.58883193275
1759,161849.44334199134
1760,163520.80260285546
1761,149313.94562570803
1762,176698.0532
1763,173467.42015030616
1764,119566.76778902145
1765,179765.64260839162
1766,169525.67745454545
1767,208166.9693333333
1768,142720.92606157405
1769,162563.71425541127
1770,143214.7869114219
1771,133930.5814754135
1772,142575.05238909836
1773,139387.0032436975
1774,137658.3238461733
1775,132647.7028210678
1776,124646.04295543671
1777,118170.45219442878
1778,133493.44069175268
1779,120826.87967058826
1780,173490.56645021643
1781,130154.334401762
1782,100881.93049054523
1783,136084.16584615386
1784,104348.73996825397
1785,117201.40968058382
1786,153057.2793333333
1787,170107.769
1788,66551.42
1789,98603.34971428572
1790,91339.34386883875
1791,185644.118
1792,153923.96514285714
1793,143498.66199999998
1794,142426.18626929395
1795,139149.316623326
1796,129596.6741262202
1797,119860.14
1798,125090.65046193113
1799,114849.62155806513
1800,128831.18139750445
1801,130357.6686393045
1802,145796.4072462639
1803,154529.3629355742
1804,142735.00504029304
1805,135541.49735404944
1806,116970.05333333333
1807,139749.354
1808,122627.0127032967
1809,127019.554
1810,144853.41208888887
1811,115827.62052525253
1812,113160.73759477126
1813,121745.49482389835
1814,102282.37188254167
1815,63917.584
1816,103737.26230003977
1817,134411.724
1818,142542.2643809524
1819,119546.75577777777
1820,86477.88
1821,125831.41333333333
1822,157597.08216883114
1823,66698.788
1824,136530.79415384613
1825,135831.19466666665
1826,104899.46382910108
1827,110941.26902956101
1828,132570.495580463
1829,118393.8504
1830,141911.9608888889
1831,156499.73885714286
1832,120511.6974117647
1833,143743.3328888889
