Id,SalePrice
1461,123922.47
1462,161078.08
1463,176520.66
1464,187101.25
1465,183790.11
1466,176760.11
1467,174555.17
1468,165840.33
1469,195481.44
1470,125203.125
1471,201354.72
1472,96261.12
1473,97935.0
1474,152263.05
1475,128379.68
1476,384384.0
1477,257580.47
1478,293325.47
1479,275680.75
1480,530812.56
1481,327790.2
1482,204223.86
1483,169611.77
1484,168503.56
1485,177249.61
1486,187090.28
1487,352502.47
1488,236520.94
1489,207775.73
1490,218221.62
1491,191486.73
1492,91087.16
1493,190962.14
1494,299220.34
1495,281257.3
1496,231795.58
1497,186807.47
1498,165536.81
1499,163647.4
1500,155097.81
1501,176518.89
1502,156322.55
1503,320056.34
1504,237802.31
1505,226153.97
1506,184192.75
1507,250186.33
1508,195043.95
1509,159811.72
1510,141361.16
1511,139536.31
1512,173213.14
1513,143675.19
1514,162283.31
1515,198543.02
1516,165699.84
1517,163805.42
1518,138764.16
1519,227300.05
1520,132910.6
1521,133552.6
1522,168081.3
1523,109305.82
1524,123970.3
1525,126198.664
1526,117369.98
1527,109507.33
1528,132866.2
1529,147222.56
1530,168809.69
1531,104618.63
1532,98160.414
1533,142752.56
1534,119886.03
1535,143140.98
1536,115214.516
1537,68034.58
1538,167949.39
1539,204261.36
1540,96986.8
1541,141273.03
1542,142591.4
1543,208775.28
1544,73807.734
1545,107016.086
1546,129923.836
1547,133170.22
1548,138685.64
1549,115552.68
1550,143802.23
1551,109869.75
1552,145311.5
1553,156864.62
1554,111304.984
1555,162200.98
1556,80240.36
1557,110778.97
1558,101488.0
1559,82819.78
1560,128617.375
1561,138715.4
1562,129046.805
1563,119139.38
1564,153301.17
1565,148836.9
1566,230845.84
1567,70102.445
1568,215595.34
1569,141676.3
1570,140776.67
1571,124298.85
1572,148430.67
1573,248232.72
1574,115388.29
1575,225169.16
1576,226632.12
1577,194714.17
1578,151726.27
1579,145793.75
1580,194995.19
1581,155695.61
1582,125444.3
1583,331452.62
1584,232190.2
1585,142045.75
1586,75478.74
1587,95115.65
1588,148068.84
1589,94661.19
1590,138603.17
1591,92274.664
1592,112802.695
1593,133706.56
1594,138344.55
1595,113790.89
1596,236126.89
1597,183348.77
1598,211070.0
1599,197023.97
1600,184517.52
1601,75577.81
1602,115545.305
1603,91578.54
1604,278988.1
1605,239467.55
1606,168717.19
1607,176789.66
1608,214625.47
1609,194622.56
1610,147462.19
1611,142820.22
1612,166642.42
1613,157899.08
1614,125151.805
1615,87843.1
1616,66934.375
1617,97383.88
1618,125464.65
1619,140052.0
1620,170754.27
1621,139349.12
1622,136446.75
1623,293363.0
1624,211151.34
1625,131817.06
1626,167497.86
1627,185666.36
1628,283082.8
1629,180377.45
1630,393117.3
1631,218573.33
1632,232103.92
1633,169152.36
1634,182504.23
1635,182807.95
1636,158012.2
1637,186704.81
1638,203490.03
1639,176601.61
1640,251412.2
1641,173255.25
1642,230097.33
1643,224269.12
1644,224604.47
1645,191760.39
1646,159840.05
1647,165241.16
1648,129597.68
1649,140374.16
1650,113296.94
1651,120933.43
1652,98605.734
1653,99027.24
1654,148358.75
1655,149497.53
1656,147071.48
1657,151014.4
1658,146515.89
1659,132589.53
1660,149397.61
1661,467866.84
1662,410711.53
1663,399673.75
1664,350929.84
1665,307649.84
1666,321757.72
1667,363324.1
1668,325820.84
1669,293807.06
1670,366064.72
