Id,SalePrice
1461,124210.27
1462,160187.58
1463,191012.25
1464,198994.48
1465,185559.97
1466,172856.47
1467,173846.23
1468,165310.5
1469,187570.12
1470,124793.02
1471,193695.08
1472,95913.22
1473,98415.195
1474,149942.17
1475,118384.516
1476,355915.9
1477,243517.31
1478,281427.88
1479,293124.2
1480,541891.4
1481,307582.03
1482,205795.88
1483,173130.98
1484,165662.6
1485,180864.83
1486,200080.3
1487,337590.34
1488,235156.44
1489,209204.22
1490,231520.81
1491,192061.11
1492,90134.555
1493,179980.23
1494,290419.56
1495,271915.78
1496,248769.69
1497,178473.7
1498,163694.47
1499,160566.44
1500,154126.67
1501,177541.89
1502,143659.05
1503,292203.4
1504,241093.75
1505,228366.12
1506,182446.33
1507,248582.58
1508,193156.25
1509,162941.86
1510,145796.73
1511,148553.56
1512,174661.53
1513,146182.95
1514,160006.95
1515,192138.6
1516,149329.4
1517,164691.61
1518,134567.12
1519,223664.38
1520,137633.17
1521,139584.78
1522,175532.36
1523,113373.37
1524,119826.28
1525,124416.086
1526,115203.57
1527,99382.8
1528,131957.3
1529,152490.48
1530,171166.0
1531,106776.92
1532,96272.64
1533,150171.72
1534,117822.586
1535,149638.05
1536,111739.53
1537,69282.68
1538,163347.17
1539,191839.23
1540,91744.875
1541,144896.02
1542,140439.08
1543,209306.4
1544,78972.37
1545,110591.695
1546,130026.875
1547,136855.19
1548,137990.92
1549,115511.73
1550,144704.9
1551,113528.305
1552,144419.23
1553,153753.34
1554,120630.62
1555,168600.72
1556,84805.25
1557,104625.01
1558,102890.62
1559,90008.625
1560,127449.9
1561,130465.59
1562,127509.96
1563,121982.3
1564,154271.1
1565,152330.02
1566,240730.52
1567,71752.516
1568,215904.4
1569,131476.44
1570,142632.73
1571,121247.32
1572,145222.78
1573,256991.3
1574,111579.16
1575,232152.94
1576,251284.8
1577,194611.42
1578,148147.66
1579,142147.67
1580,194436.67
1581,154921.58
1582,126967.43
1583,316310.0
1584,226811.64
1585,140385.52
1586,67670.234
1587,100923.125
1588,154196.36
1589,96168.945
1590,130304.445
1591,93849.12
1592,114933.73
1593,119980.88
1594,128228.71
1595,106840.586
1596,232674.25
1597,178647.75
1598,208573.12
1599,176300.58
1600,180325.56
1601,60658.293
1602,115478.13
1603,83679.21
1604,260456.95
1605,238584.84
1606,165676.03
1607,161741.69
1608,214033.28
1609,194452.98
1610,152424.77
1611,134932.73
1612,169041.06
1613,165390.77
1614,124242.49
1615,84155.31
1616,71840.914
1617,89947.53
1618,120741.57
1619,140617.06
1620,160780.34
1621,139331.28
1622,141598.75
1623,277459.0
1624,219090.78
1625,123747.73
1626,162331.69
1627,191221.67
1628,273367.94
1629,179521.5
1630,352737.53
1631,210610.72
1632,234709.69
1633,168830.97
1634,186847.06
1635,178593.4
1636,158047.97
1637,201388.77
1638,185139.8
1639,179734.27
1640,256370.77
1641,176005.9
1642,228526.48
1643,220916.97
1644,233445.95
1645,199764.19
1646,160167.42
1647,161558.7
1648,132434.86
1649,140138.19
1650,113829.26
1651,120810.56
1652,96710.2
1653,97185.34
1654,147926.16
1655,141998.1
1656,142228.77
1657,148777.3
1658,144865.9
1659,124975.72
1660,154029.84
1661,454566.84
1662,401009.12
1663,401501.25
1664,513823.1
1665,305361.34
1666,325275.7
1667,377162.5
1668,330028.34
1669,293870.97
1670,357586.4
1671,251908.17
1672,488000.12
1673,294693.28
1674,247547.1
1675,187785.1
1676,191569.39
1677,220218.4
1678,482744.56
1679,389094.88
1680,338900.0
1681,249820.53
1682,311165.0
1683,173506.53
1684,172525.6
1685,168959.67
1686,166450.14
1687,166825.83
1688,194837.98
1689,200370.55
1690,195996.23
1691,182851.84
1692,268146.22
1693,169426.47
1694,182077.48
1695,164955.69
1696,272465.3
1697,168992.55
1698,355787.62
1699,319111.44
1700,238451.77
1701,258756.58
1702,251546.39
1703,250281.73
1704,279453.6
1705,235539.12
1706,447294.56
1707,218503.81
1708,205258.81
1709,269730.22
1710,226934.55
1711,267575.03
1712,268150.8
1713,277774.56
1714,222439.12
1715,211592.77
1716,184543.45
1717,173643.6
1718,133910.64
1719,198689.94
1720,248582.58
1721,167860.78
1722,127055.125
1723,154567.83
1724,213771.55
1725,235028.19
1726,185732.77
1727,159950.36
1728,163668.55
1729,168595.25
1730,155625.11
1731,123225.79
1732,133977.58
1733,123041.66
1734,130430.266
1735,131141.45
1736,117233.48
1737,328283.62
1738,229455.27
1739,253774.73
1740,232035.19
1741,202935.77
1742,172598.67
1743,173470.8
1744,307784.5
1745,215193.56
1746,182198.03
1747,216984.6
1748,220712.7
1749,152791.38
1750,126553.5
1751,229396.84
1752,122456.92
1753,149279.0
1754,192163.53
1755,167133.48
1756,126816.4
1757,124123.71
1758,140881.22
1759,156521.14
1760,169552.55
1761,140936.86
1762,181933.08
1763,179555.06
1764,120166.62
1765,156619.1
1766,175902.38
1767,219466.98
1768,149572.84
1769,173892.0
1770,149975.06
1771,127845.54
1772,143431.39
1773,129002.195
1774,138642.56
1775,139763.27
1776,123248.94
1777,110825.98
1778,145143.72
1779,115965.82
1780,176221.4
1781,130101.55
1782,97375.72
1783,150113.88
1784,110356.54
1785,119294.25
